replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,exploration/env_infos/final/reward_run Mean,exploration/env_infos/final/reward_run Std,exploration/env_infos/final/reward_run Max,exploration/env_infos/final/reward_run Min,exploration/env_infos/initial/reward_run Mean,exploration/env_infos/initial/reward_run Std,exploration/env_infos/initial/reward_run Max,exploration/env_infos/initial/reward_run Min,exploration/env_infos/reward_run Mean,exploration/env_infos/reward_run Std,exploration/env_infos/reward_run Max,exploration/env_infos/reward_run Min,exploration/env_infos/final/reward_ctrl Mean,exploration/env_infos/final/reward_ctrl Std,exploration/env_infos/final/reward_ctrl Max,exploration/env_infos/final/reward_ctrl Min,exploration/env_infos/initial/reward_ctrl Mean,exploration/env_infos/initial/reward_ctrl Std,exploration/env_infos/initial/reward_ctrl Max,exploration/env_infos/initial/reward_ctrl Min,exploration/env_infos/reward_ctrl Mean,exploration/env_infos/reward_ctrl Std,exploration/env_infos/reward_ctrl Max,exploration/env_infos/reward_ctrl Min,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,evaluation/env_infos/final/reward_run Mean,evaluation/env_infos/final/reward_run Std,evaluation/env_infos/final/reward_run Max,evaluation/env_infos/final/reward_run Min,evaluation/env_infos/initial/reward_run Mean,evaluation/env_infos/initial/reward_run Std,evaluation/env_infos/initial/reward_run Max,evaluation/env_infos/initial/reward_run Min,evaluation/env_infos/reward_run Mean,evaluation/env_infos/reward_run Std,evaluation/env_infos/reward_run Max,evaluation/env_infos/reward_run Min,evaluation/env_infos/final/reward_ctrl Mean,evaluation/env_infos/final/reward_ctrl Std,evaluation/env_infos/final/reward_ctrl Max,evaluation/env_infos/final/reward_ctrl Min,evaluation/env_infos/initial/reward_ctrl Mean,evaluation/env_infos/initial/reward_ctrl Std,evaluation/env_infos/initial/reward_ctrl Max,evaluation/env_infos/initial/reward_ctrl Min,evaluation/env_infos/reward_ctrl Mean,evaluation/env_infos/reward_ctrl Std,evaluation/env_infos/reward_ctrl Max,evaluation/env_infos/reward_ctrl Min,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
12000,0.89304703,0.8360269,-31.734077,31.63339,5.613315,53.55752,25.835749,31.6426,5.5860186,53.27985,25.713743,31.529003,5.652832,53.70392,24.492912,0.06782078,3.3274364,16.439238,-6.3242683,0.18305667,1.0285056,3.5352712,-2.9581373,-0.26072964,0.17338161,0.23006722,-0.87363726,0.0562429204583168,-17.071685791015625,12000,12,1000.0,0.0,1000,1000,0.055519835049008356,0.7965257294276747,2.5642729364013648,-1.841189415898522,55.51983504900827,0.0,55.51983504900827,55.51983504900827,0.115362756,0.7134456,0.99972624,-0.9996792,1,55.51983504900827,-0.33935044610004184,0.0,-0.33935044610004184,-0.33935044610004184,0.051111307538206224,0.0,0.051111307538206224,0.051111307538206224,0.3689077609122744,0.7952855896127722,2.997779568252561,-1.4725137786533438,-0.23596782684326173,0.0,-0.23596782684326173,-0.23596782684326173,-0.3167819261550904,0.0,-0.3167819261550904,-0.3167819261550904,-0.31338792586326597,0.08359424356581585,-0.054478478431701664,-0.5398958683013916,55000,55,1000.0,0.0,1000,1000,0.22125284541590218,0.8901542193734473,2.968449041176869,-2.846847303005826,221.2528454159022,166.84415156415568,424.2018827521767,-69.02831765127875,0.09994186,0.68689966,0.9998196,-0.9997828,5,221.2528454159022,0.8895008011958581,0.7161073418010375,2.189439283624637,0.2198528310436032,0.2982756195914454,0.09082385188854021,0.3902703532390728,0.17628984201497264,0.5103445356736899,0.8787435558170422,3.2868688314448136,-2.3871060443846104,-0.2595275115966797,0.016399429363466847,-0.23478755950927735,-0.2776522636413574,-0.2181709575653076,0.0709683206901775,-0.1313870906829834,-0.33890092372894287,-0.2890916902577877,0.07408583170763872,-0.06062332391738892,-0.5698383331298829,0.006808588979765773,3.30054696300067,0.649871317029465,0.0401500110165216,0.01580666401423514,30.9889154319535,35.00209897599416,454.67450661113253,10
13000,1.3246542,1.2246562,-30.621357,31.498785,6.7130938,53.219406,23.805561,31.460205,6.703984,52.3723,23.523714,31.41353,6.827226,56.66921,23.580727,1.1026425,3.8147814,16.508263,-7.7014675,0.17390089,1.1626174,4.2832594,-3.4285686,-0.32950932,0.17678781,0.21183142,-0.9898581,0.04311921074986458,-15.394972801208496,13000,13,1000.0,0.0,1000,1000,0.022564170813563926,0.8528593200843215,2.8088942414092357,-2.388913901482006,22.564170813563848,0.0,22.564170813563848,22.564170813563848,0.057729095,0.7531913,0.99998844,-0.9999756,1,22.564170813563848,-0.020148994980289103,0.0,-0.020148994980289103,-0.020148994980289103,0.09423920104761202,0.0,0.09423920104761202,0.09423920104761202,0.36494206100106585,0.85567266967248,3.1787366276549633,-2.1228578406909904,-0.27306790351867677,0.0,-0.27306790351867677,-0.27306790351867677,-0.13700255155563354,0.0,-0.13700255155563354,-0.13700255155563354,-0.34237789018750187,0.09172906234343692,-0.04856396317481995,-0.563276481628418,60000,60,1000.0,0.0,1000,1000,0.18814102330340976,0.8403433463322917,2.940935099088469,-2.877922280561961,188.14102330340975,42.94252407871373,264.424849087642,144.18290114337532,0.054624967,0.74207115,0.9999122,-0.9999533,5,188.14102330340975,0.693459808308603,0.8543912991732563,1.9501035044888937,-0.7293996339363673,0.3655557471733387,0.2974038436892757,0.9202769250272297,0.0969693745450536,0.5203330990375482,0.8409228332806606,3.3045673250787644,-2.523946030867137,-0.3061370038986206,0.04360234318631683,-0.26106715202331543,-0.38932223320007325,-0.19471255779266358,0.034226525727327616,-0.15148470401763917,-0.23658370971679688,-0.3321920757341385,0.08335229455199689,-0.06474215984344482,-0.5777976036071778,0.006684594030957669,2.3050895199994557,0.5997495780466124,0.04081828601192683,0.017126386985182762,30.16899985796772,33.138468223041855,487.8808135492145,11
14000,0.83384347,0.95290446,-27.878298,29.206097,6.4208856,49.788147,21.677362,29.275135,6.422134,49.589443,21.111923,29.329876,6.520207,48.96566,21.376497,1.5433315,3.2483706,12.300627,-6.761122,0.06990061,1.2234126,4.536061,-3.7544675,-0.44302464,0.19501252,0.09206472,-1.5034559,0.033503998070955276,-15.134138107299805,14000,14,1000.0,0.0,1000,1000,0.2653492628087206,0.773242692623074,2.9932445003317953,-1.8936674126073858,265.34926280872077,0.0,265.34926280872077,265.34926280872077,-0.036676258,0.74462396,0.9999267,-0.99994683,1,265.34926280872077,0.6489015197415426,0.0,0.6489015197415426,0.6489015197415426,0.3503272973778027,0.0,0.3503272973778027,0.3503272973778027,0.5988352650036021,0.7755407359679221,3.357236762218392,-1.6282738216802617,-0.27065951824188234,0.0,-0.27065951824188234,-0.27065951824188234,-0.18746093511581421,0.0,-0.18746093511581421,-0.18746093511581421,-0.33348600219488145,0.09228923303345446,-0.07513049840927125,-0.5812739849090577,65000,65,1000.0,0.0,1000,1000,0.2974991557755597,0.7650338439444907,2.870890359879675,-2.263178613267864,297.4991557755598,117.20213739997136,392.9316745601177,114.52101968664242,-0.025099488,0.7349112,0.99979705,-0.99985534,5,297.4991557755598,0.6895689122481343,0.9097188552367914,1.8068299273818411,-0.6654139590618513,0.3560712789957992,0.16126724573737358,0.5474495996844314,0.08474440686845747,0.6219338299658425,0.7810725329427947,3.1593972228385336,-1.945604779802288,-0.365462327003479,0.10145021470219487,-0.23955676555633545,-0.49866704940795903,-0.17791890621185305,0.03725780281518359,-0.1401754856109619,-0.23441424369812014,-0.3244346741902828,0.09562272179427847,-0.04467606544494629,-0.5739970684051514,0.0066967729944735765,2.292068973998539,0.599833493004553,0.045717720000538975,0.017438278009649366,30.68672267498914,33.648477912996896,521.6734288011212,12
15000,1.1924051,1.4748944,-26.30804,28.92255,7.360584,52.73175,19.258162,28.885418,7.31438,52.16806,19.883783,28.763277,7.4456615,52.922234,18.637228,2.8395476,4.511166,26.081493,-7.945838,0.17003763,1.3355185,4.2292743,-5.549918,-0.49857917,0.18284965,0.109050125,-1.4830232,0.0264506284147501,-11.479549407958984,15000,15,1000.0,0.0,1000,1000,0.2331046153825235,0.7658166543217751,2.455518298232227,-2.382641105561802,233.10461538252363,0.0,233.10461538252363,233.10461538252363,0.1340707,0.7475065,0.9999822,-0.99996346,1,233.10461538252363,1.848509298446288,0.0,1.848509298446288,1.848509298446288,0.15339697938058075,0.0,0.15339697938058075,0.15339697938058075,0.5791492063265753,0.7661756572924255,2.9334258402631264,-2.0228414582305643,-0.4609086990356446,0.0,-0.4609086990356446,-0.4609086990356446,-0.07781695127487183,0.0,-0.07781695127487183,-0.07781695127487183,-0.3460445909440517,0.09281344803908721,-0.031963866949081425,-0.5764919757843018,70000,70,1000.0,0.0,1000,1000,0.4671709239224655,0.7770137513577244,2.673638661357353,-2.149485071624656,467.1709239224654,33.05116305263322,527.6788613566835,428.359863039018,0.1471341,0.74206924,0.9998861,-0.9999678,5,467.1709239224654,1.1399607828665808,0.43297360956806286,1.802175149445162,0.6351073712163213,-0.0900876190652284,0.3007419970022812,0.2525319957077113,-0.6484920232638188,0.8105600212804538,0.7805450387394136,3.114337060223278,-1.8426343521727517,-0.3330197668075562,0.11571099123319027,-0.20670895576477052,-0.4781355857849121,-0.11815650582313539,0.03075553937210191,-0.08533419370651246,-0.15871686935424806,-0.34338909735798834,0.0964862556262221,-0.03384324908256531,-0.5798968315124512,0.006642725027631968,2.363712717022281,0.6134599799988791,0.05314732901751995,0.020865396014414728,31.269836359017063,34.32766450609779,556.0530997992028,13
16000,1.332076,1.429454,-24.11219,28.293566,8.248359,54.773552,18.57232,28.189945,8.179263,53.400105,19.388025,28.24674,8.164998,54.42615,18.906898,4.3193464,5.2039237,29.257349,-5.046637,0.2127425,1.4612756,5.145031,-4.794004,-0.59888345,0.19059508,-0.09716298,-1.4900553,0.021428391337394714,-6.4585466384887695,16000,16,1000.0,0.0,1000,1000,0.3973470359170215,0.9013323527626207,3.2221746890514567,-2.640470040944554,397.3470359170211,0.0,397.3470359170211,397.3470359170211,0.11329091,0.8102017,0.9999949,-0.99999815,1,397.3470359170211,1.1444099327945878,0.0,1.1444099327945878,1.1444099327945878,0.43772961602598426,0.0,0.43772961602598426,0.43772961602598426,0.7989040306234138,0.8833466137987572,3.7159059493511393,-2.1220553528342023,-0.4576431274414063,0.0,-0.4576431274414063,-0.4576431274414063,-0.34378821849823,0.0,-0.34378821849823,-0.34378821849823,-0.4015569947063923,0.09391395603800869,-0.0283968985080719,-0.5953588485717773,75000,75,1000.0,0.0,1000,1000,0.4089325278144359,0.8839573677132171,2.789424825501065,-3.6907608539319967,408.93252781443596,175.73806093949412,625.2036520156822,91.97128188739295,0.13545942,0.8011041,0.99999654,-0.9999973,5,408.93252781443596,1.116118054673251,0.34551360579004603,1.7504774241126597,0.741375480096309,-0.0017848434361628085,0.1875867370302907,0.2530396941308007,-0.16403488447035125,0.805002751372385,0.8630419239835071,3.2212259911463548,-3.1848303348279927,-0.37159080982208254,0.08023416062270647,-0.2182182788848877,-0.4538766384124756,-0.12036202907562257,0.02655387077097177,-0.1024013638496399,-0.17277501821517946,-0.39607022355794913,0.09216791405430558,-0.08124444484710694,-0.5940604686737061,0.006636951002292335,4.610598232015036,0.6664862689794973,0.04325497301761061,0.01754569000331685,32.7493537759874,38.093875891005155,594.2231373441755,14
17000,1.2765658,1.391555,-23.542406,28.89594,8.963811,56.89516,17.528172,29.05672,8.905394,55.985138,18.679,28.777147,9.0088825,55.319813,17.306574,5.7734137,4.726167,25.323015,-9.20337,0.4075046,1.5398358,4.724665,-4.6874595,-0.67317873,0.1815504,-0.13521585,-1.6402086,0.018598267808556557,-0.902856707572937,17000,17,1000.0,0.0,1000,1000,1.2068056896619663,0.937364816130946,4.0571247314132055,-1.8151521495270004,1206.8056896619662,0.0,1206.8056896619662,1206.8056896619662,0.1554655,0.79614395,0.99998826,-0.9999484,1,1206.8056896619662,1.5889590148552202,0.0,1.5889590148552202,1.5889590148552202,0.47228097200252367,0.0,0.47228097200252367,0.47228097200252367,1.6016144693188534,0.9256084465594853,4.494017097822507,-1.370919208071939,-0.33458900451660156,0.0,-0.33458900451660156,-0.33458900451660156,-0.22072920799255372,0.0,-0.22072920799255372,-0.22072920799255372,-0.39480877965688704,0.0841230904254939,-0.09916895627975464,-0.5826131820678712,80000,80,1000.0,0.0,1000,1000,1.4197513926490604,0.9380751355771606,4.014936187043372,-2.606656310498124,1419.7513926490603,69.65740404692,1482.6118388845125,1301.178013839611,0.13259688,0.79463834,0.9999662,-0.9999694,5,1419.7513926490603,1.9835047844965175,0.6818723540192378,3.147290022773177,1.0757438134615427,0.5218276553532657,0.28863999593594286,0.8409206153538725,0.04525476224612496,1.809170615092164,0.9185324747079731,4.411430146470252,-2.3272151922577677,-0.39874839305877685,0.10157292146423776,-0.19859611988067627,-0.4706096172332764,-0.20429738759994506,0.03907883960742143,-0.1673201084136963,-0.27203259468078617,-0.3894192224431038,0.08035491745250711,-0.11101356744766236,-0.5879769325256348,0.0066323879873380065,2.420115750981495,0.6248552890028805,0.06084177299635485,0.019396623014472425,40.2018476780504,43.33368950203294,637.5730271821958,15
18000,1.3689659,1.450557,-23.753624,29.943867,10.780317,53.987873,17.294123,29.952124,10.802316,53.526516,17.338238,29.842472,10.768199,53.17682,17.194624,6.497282,5.6995587,25.350788,-7.664272,0.24171817,1.6650125,5.680407,-5.420739,-0.69249743,0.18854205,0.0062279105,-1.4191134,0.018681656569242477,1.9793354272842407,18000,18,1000.0,0.0,1000,1000,0.8158012486113203,1.1843831696077236,4.039558642376184,-3.5304971661730518,815.8012486113204,0.0,815.8012486113204,815.8012486113204,0.11502986,0.82935137,0.9999992,-0.9999977,1,815.8012486113204,2.059935425012469,0.0,2.059935425012469,2.059935425012469,0.8458991570182722,0.0,0.8458991570182722,0.8458991570182722,1.236434631635059,1.1370317475145324,4.408347981441736,-3.0271571126147023,-0.4974655628204346,0.0,-0.4974655628204346,-0.4974655628204346,-0.23449735641479494,0.0,-0.23449735641479494,-0.23449735641479494,-0.4206333830237388,0.1012279254883363,-0.059339606761932374,-0.5966466903686524,85000,85,1000.0,0.0,1000,1000,1.0624593008446863,1.2354216513190373,4.363759190120635,-3.4507454929596006,1062.4593008446866,58.588998082724046,1129.273776938025,975.2628894768893,0.0986271,0.8392363,0.9999998,-0.9999975,5,1062.4593008446866,1.9169690036824818,1.003234667188232,3.2745680189964332,0.8243210312102178,0.17126061819167923,0.16224892748701417,0.3300118370903149,-0.02877199682508713,1.4908862278890778,1.1904742880994534,4.803582769908843,-2.888123613381964,-0.3721731281280518,0.07506381229694939,-0.24432742595672607,-0.46071891784667973,-0.15356940746307374,0.012125318219681346,-0.13243300914764405,-0.1675838112831116,-0.42842692704439167,0.10146881231516193,-0.024737837910652163,-0.596978759765625,0.0070739699876867235,3.1890123009798117,0.8382115860003978,0.0626230530324392,0.03483415802475065,44.56625164102297,48.69800670904806,686.295219288324,16
19000,1.7462921,1.8474618,-25.096382,30.882286,11.948634,61.78631,17.00131,30.965885,12.014988,62.447178,17.23603,30.997362,11.9779825,64.54482,16.204779,6.2132025,5.4451766,23.395609,-5.850376,-0.010794376,1.6794124,4.413473,-4.8826094,-0.6327814,0.16728811,-0.1327294,-1.2858369,0.021235812455415726,0.821284830570221,19000,19,1000.0,0.0,1000,1000,0.9929708570119766,1.110590247897876,3.700956922347564,-2.60764799490986,992.9708570119762,0.0,992.9708570119762,992.9708570119762,0.085059874,0.8144632,0.9999498,-0.9999588,1,992.9708570119762,1.5740403421486349,0.0,1.5740403421486349,1.5740403421486349,0.5282015697408249,0.0,0.5282015697408249,0.5282015697408249,1.3953221151348976,1.0965823404722415,4.07396710472824,-2.123695377264596,-0.47225637435913087,0.0,-0.47225637435913087,-0.47225637435913087,-0.13550649881362917,0.0,-0.13550649881362917,-0.13550649881362917,-0.40235125812292094,0.08804280040733345,-0.11050407886505127,-0.5923906803131104,90000,90,1000.0,0.0,1000,1000,0.8779104184112188,1.1030142530890532,4.220869165426967,-2.878976016770295,877.9104184112188,138.31404868856086,1021.1243551674561,691.530245569988,0.08113088,0.8242672,0.9999789,-0.99997956,5,877.9104184112188,1.2872379530666365,0.8882374648453929,2.2180470968500288,0.12805479183924717,0.5797145191545031,0.06879044472927741,0.6810211139791613,0.48383732089937653,1.2895095561179755,1.0802503261245189,4.556730156904933,-2.400300889740876,-0.4256924867630005,0.06560399227902275,-0.31329419612884524,-0.4968605995178223,-0.1392467033863068,0.022751279328386286,-0.09789387583732606,-0.1623010873794556,-0.41159913770675666,0.08939206656765146,-0.07006577253341675,-0.5933849334716798,0.0071619669906795025,3.4620651539880782,1.1333017469733022,0.05065602500690147,0.020024682977236807,41.04630595998606,45.719515535922255,732.0375045211986,17
20000,1.6294236,1.8169229,-26.110779,31.523762,12.930103,61.603302,16.602333,31.38835,12.812122,61.910652,16.953197,31.3112,12.8883295,63.963726,16.58149,5.8439617,4.514318,21.930967,-9.2766285,0.18730466,1.5913593,4.083234,-4.9723973,-0.66444594,0.16714975,-0.15997724,-1.2930765,0.023748310282826424,-0.5836148858070374,20000,20,1000.0,0.0,1000,1000,1.3352961430403556,0.6714606500089091,3.5111501231273565,-1.088572169008772,1335.2961430403561,0.0,1335.2961430403561,1335.2961430403561,0.039979488,0.819439,0.99990076,-0.9999974,1,1335.2961430403561,2.041882749270769,0.0,2.041882749270769,2.041882749270769,0.6309142343230314,0.0,0.6309142343230314,0.6309142343230314,1.739143318698105,0.6538872401514205,3.7879961261762674,-0.5968561179070875,-0.35707974433898926,0.0,-0.35707974433898926,-0.35707974433898926,-0.20663866996765137,0.0,-0.20663866996765137,-0.20663866996765137,-0.4038471756577492,0.07937712798384838,-0.14541656970977784,-0.5924382209777832,95000,95,1000.0,0.0,1000,1000,1.3788293535706118,0.717575225047896,3.8339954784293697,-2.5018717979104395,1378.8293535706123,34.84611371002409,1422.4634848011708,1331.5350514605432,0.060891952,0.81440806,0.9996275,-0.9999992,5,1378.8293535706123,2.133679845113477,0.5835837376286461,2.8189972457698786,1.4133611819144676,0.5316608482858383,0.10359602471494979,0.6321976017746652,0.33683755586031705,1.7790103522893503,0.6984776084482581,4.233749573506884,-2.1778473590524072,-0.4254806709289551,0.07156947353991948,-0.3603521823883057,-0.5378631591796875,-0.15476984024047855,0.025050705395542265,-0.1336133360862732,-0.20043618679046632,-0.4001809987187386,0.07897188894021884,-0.12251505851745606,-0.5903090953826905,0.009865879954304546,3.7621048020082526,0.9063486139639281,0.04450268897926435,0.02654967497801408,43.775231363018975,48.52460302290274,780.7386351811001,18
21000,2.230458,2.2481625,-29.626986,35.10441,14.0530615,68.0989,16.127426,35.03485,13.941227,66.910774,14.403696,35.00482,13.952042,66.82616,12.941322,5.8363867,4.4851623,19.508795,-6.49148,0.3057371,1.5748359,4.9013796,-4.714715,-0.6759479,0.18239358,-0.1768,-1.2559978,0.02629612199962139,-0.5952714681625366,21000,21,1000.0,0.0,1000,1000,0.9827887722441475,0.6535787336243448,3.0929812136916213,-1.8044098453777664,982.7887722441475,0.0,982.7887722441475,982.7887722441475,0.050705496,0.8210728,0.9998434,-0.9999821,1,982.7887722441475,0.8671188421297416,0.0,0.8671188421297416,0.8671188421297416,-0.3066170383436263,0.0,-0.3066170383436263,-0.3066170383436263,1.3888277188131135,0.6481651658067432,3.471707839134126,-1.3479267673748367,-0.5651895046234131,0.0,-0.5651895046234131,-0.5651895046234131,-0.1959414839744568,0.0,-0.1959414839744568,-0.1959414839744568,-0.4060389465689659,0.07730539394946591,-0.14987804889678955,-0.5848370552062988,100000,100,1000.0,0.0,1000,1000,1.11810503281285,0.6514643118051862,3.2388727204041574,-2.933682893315501,1118.1050328128495,78.89462951770281,1193.9363127901354,965.5131239621408,0.040668547,0.82855123,0.9991993,-0.9999902,5,1118.1050328128495,1.4046020697635413,0.3741157914378282,2.0999988335208286,1.047419078424241,0.27983931864740164,0.23179340532162854,0.563709633993143,-0.050800582932625515,1.5309957045691176,0.6456133447430173,3.651169107145833,-2.626793621057324,-0.40984887123107916,0.07135080621605928,-0.28148465156555175,-0.4777427673339844,-0.16030511379241943,0.04060174364513093,-0.11185870170593262,-0.20349462032318116,-0.41289067175626754,0.06932379889880305,-0.11185870170593262,-0.5834158897399903,0.007791587035171688,3.3130732430145144,0.8024844619794749,0.054646317032165825,0.019184522971045226,34.775938915030565,38.97311904706294,819.7241303501651,19
22000,2.5921025,3.0205433,-27.129957,32.798607,14.079604,65.94453,16.184443,32.800156,14.11234,65.64822,16.037102,32.884888,14.30384,67.69089,16.150341,6.1608515,4.5975304,24.54652,-4.1221,0.18989508,1.612837,3.6016366,-8.200656,-0.64782244,0.17905432,-0.12539342,-1.3756399,0.028505772352218628,0.5722854137420654,22000,22,1000.0,0.0,1000,1000,0.3314342122681323,0.9795278372373997,3.322443950156895,-1.7947678585006854,331.4342122681332,0.0,331.4342122681332,331.4342122681332,0.0069538397,0.81187713,0.9999579,-0.9999999,1,331.4342122681332,1.8145135474593133,0.0,1.8145135474593133,1.8145135474593133,-0.1250541542448036,0.0,-0.1250541542448036,-0.1250541542448036,0.7269499507792179,0.9866334185659748,3.89742301700565,-1.4914484434056874,-0.23963227272033694,0.0,-0.23963227272033694,-0.23963227272033694,-0.12215386629104615,0.0,-0.12215386629104615,-0.12215386629104615,-0.3955157385110855,0.07692110142334464,-0.12215386629104615,-0.5843949317932129,105000,105,1000.0,0.0,1000,1000,0.26384194782952436,1.0156389350652524,3.0492780806697675,-2.5654320731299576,263.8419478295242,204.6343897735672,640.9289575386534,44.16727885586074,0.0046975696,0.8162966,0.9994985,-0.9999923,5,263.8419478295242,0.03519112028779148,0.6109874287905326,1.0735544434722044,-0.5206138889686684,0.26027463187163796,0.08255439910419726,0.42242411021280163,0.2005163920148184,0.6636592650626101,1.025117038492219,3.567985605337185,-2.1714636817115007,-0.34158526659011845,0.08657963090793232,-0.19202121496200564,-0.4610631942749024,-0.10092992901802064,0.026263868921091973,-0.06820091009140015,-0.14793639183044435,-0.39981731723308567,0.078605285999708,-0.06820091009140015,-0.584895133972168,0.007176687009632587,3.6799634950002655,0.9762118179933168,0.046977591002359986,0.01728617202024907,37.82043836597586,42.548054129001684,862.3110593441525,20
23000,2.2319741,2.3476048,-29.777874,35.153667,14.478521,70.90383,15.127079,35.142044,14.38056,72.11925,14.79266,35.23944,14.695836,75.13879,15.840217,5.828599,4.752596,18.871906,-4.2507224,0.1546912,1.5945141,4.2298717,-4.2868805,-0.655116,0.17489222,0.009907011,-1.272301,0.02966819517314434,-0.6029232740402222,23000,23,1000.0,0.0,1000,1000,0.31835087881264496,1.072328643786446,3.9541127544002146,-2.0666484332073223,318.35087881264553,0.0,318.35087881264553,318.35087881264553,0.07817272,0.7933593,0.99985015,-0.99999034,1,318.35087881264553,-1.4786081661986827,0.0,-1.4786081661986827,-1.4786081661986827,0.5494014851934342,0.0,0.5494014851934342,0.5494014851934342,0.6996688271182517,1.071428448626007,4.371886764104804,-1.8012573933589948,-0.39985194206237795,0.0,-0.39985194206237795,-0.39985194206237795,-0.11358927488327027,0.0,-0.11358927488327027,-0.11358927488327027,-0.38131794830560684,0.07634498332818943,-0.1019108772277832,-0.5681408882141114,110000,110,1000.0,0.0,1000,1000,0.5107008764862836,1.1094927302197186,3.550012100398939,-2.648428572553905,510.7008764862834,96.63961452894924,669.1564823471657,383.2285773375106,0.076983206,0.7940982,0.9999396,-0.9999896,5,510.7008764862834,0.22748786064528304,0.886478993505111,1.3104475986519049,-1.0528993986072521,-0.03488323382214491,0.3441238499719542,0.26138111221346405,-0.7092375072970878,0.8926119201803031,1.1055148540713322,3.9614091760520154,-2.265482415098461,-0.41834307193756104,0.07909448739415284,-0.33976449966430666,-0.5684526443481446,-0.07375709772109987,0.04226456430876927,-0.031533789634704594,-0.15352138280868532,-0.38191104369401935,0.07540574580926149,-0.031533789634704594,-0.5756868362426758,0.00749924301635474,2.9569430960109457,0.7360411930130795,0.04737137397751212,0.018801102007273585,38.80342329898849,42.57007930701366,904.8945293081924,21
24000,1.9641062,2.1845882,-28.274881,33.62146,15.719931,74.909615,16.075357,33.744316,15.599826,75.09122,15.374563,33.78022,15.670336,74.08498,13.88299,5.712262,5.2613826,31.46573,-7.6559186,0.19923508,1.5654571,4.54926,-5.4728208,-0.70001537,0.18760328,-0.20670207,-1.5336831,0.027675023302435875,-1.032135248184204,24000,24,1000.0,0.0,1000,1000,0.4660680263790217,1.0578956385060363,3.7346663424157867,-2.0680806956863025,466.06802637902143,0.0,466.06802637902143,466.06802637902143,0.030361189,0.77928644,0.99995756,-0.9999838,1,466.06802637902143,0.695632110879103,0.0,0.695632110879103,0.695632110879103,-0.09431573565806067,0.0,-0.09431573565806067,-0.09431573565806067,0.8309935123952953,1.071338543565944,4.232229323067642,-1.6527250609969713,-0.2310953140258789,0.0,-0.2310953140258789,-0.2310953140258789,-0.039524209499359135,0.0,-0.039524209499359135,-0.039524209499359135,-0.36492548601627356,0.08983591096695816,-0.039524209499359135,-0.5796067237854005,115000,115,1000.0,0.0,1000,1000,0.4948198476553343,0.9958233126980298,4.457652422963013,-1.87534162124432,494.81984765533434,159.74514495666213,770.3338195020709,339.19711096473344,0.02260841,0.7725706,0.9998905,-0.9999958,5,494.81984765533434,0.8542847761257519,0.43595873255409034,1.2943742734695718,0.2075334818130159,0.013795390340033348,0.2514813125094267,0.44184397995459396,-0.335683966908209,0.8532457543230437,1.0069381721790398,4.902917286930908,-1.426633230190859,-0.296777720451355,0.03342517090634709,-0.2461702585220337,-0.3292599201202393,-0.06428467631340026,0.01750110062583121,-0.03900116682052612,-0.0919577956199646,-0.3584259066677094,0.08813106464101747,-0.03900116682052612,-0.5890708446502686,0.007603234029375017,3.651791613025125,0.6450996539788321,0.03947181795956567,0.016156167956069112,39.5758633610094,43.935985847958364,948.8460261691944,22
